Product Status,Instrument Status,Instrument,ISIN,Product ID,Instrument ID,WKN,Mnemonic,MIC Code,CCP eligible Code,Trading Model Type,Product Assignment Group,Product Assignment Group Description,Designated Sponsor Member ID,Designated Sponsor,Price Range Value,Price Range Percentage,Minimum Quote Size,Instrument Type,Tick Size 1,Upper Price Limit Max,Tick Size 2,Upper Price Limit 2,Tick Size 3,Upper Price Limit 3,Tick Size 4,Upper Price Limit 4,Tick Size 5,Upper Price Limit 5,Tick Size 6,Upper Price Limit 6,Tick Size 7,Upper Price Limit 7,Tick Size 8,Upper Price Limit 8,Tick Size 9,Upper Price Limit 9,Tick Size 10,Upper Price Limit 10,Tick Size 11,Upper Price Limit 11,Tick Size 12,Upper Price Limit 12,Tick Size 13,Upper Price Limit 13,Tick Size 14,Upper Price Limit 14,Tick Size 15,Upper Price Limit 15,Tick Size 16,Upper Price Limit 16,Tick Size 17,Upper Price Limit 17,Tick Size 18,Upper Price Limit 18,Tick Size 19,Upper Price Limit 19,Tick Size 20,Upper Price Limit 20,Number of Decimal Digits,Unit of Quotation,Market Segment,Market Segment Supplement,Clearing Location,Primary Market MIC Code,Reporting Market,Settlement Period,Settlement Currency,Closed Book Indicator,Market Imbalance Indicator,CUM/EX Indicator,Minimum Iceberg Total Volume,Minimum Iceberg Display Volume,EMDI Incremental A - Unnetted,EMDI Incremental A - Unnetted Port,EMDI Incremental B - Unnetted,EMDI Incremental B - Unnetted Port,EMDI Snapshot A - Unnetted,EMDI Snapshot A - Unnetted Port,EMDI Snapshot B - Unnetted,EMDI Snapshot B - Unnetted Port,EMDI Market Depth - Unnetted,EMDI Snapshot Recovery Time Interval - Unnetted,MDI Address A - Netted,MDI Port A - Netted,MDI Address B - Netted,MDI Port B - Netted,MDI Market Depth - Netted,MDI Market Depth Time Interval - Netted,MDI Recovery Time Interval - Netted,EOBI Incremental A,EOBI Incremental Port A,EOBI Incremental B,EOBI Incremental Port B,EOBI Snapshot A,EOBI Snapshot Port A,EOBI Snapshot B,EOBI Snapshot Port B,Market Maker Member ID,Market Maker,Regulatory Liquid Instrument,Pre-trade LIS Value,BEST eligible,Partition ID,Multi CCP-eligible,Tick Size Band,Security Sub Type,Issuer Mnemonic,Issue Date,Underlying,Maturity Date,Flat Indicator,Coupon Rate,Previous Coupon Payment Date,Next Coupon Payment Date,Pool Factor,Indexation Coefficient,Accrued Interest Calculation Method,Country Of Issue,Minimum Tradable Unit,In-Subscription,Strike Price,Minimum Order Quantity,Off-Book Reporting Market,Instrument Auction Type,Specialist Member ID,Specialist,Liquidity Provider User Group,Specialist User Group,Quoting Period Start,Quoting Period End,Currency,Warrant Type,First Trading Date,Last Trading Date,Deposit Type,Single Sided Quote Support
Active,Active,FUCHS PETROL.SE VZO O.N.,DE0005790430,52883,2504976,579043,FPE3,XETR,Y,Continuous,MDX1,MDAX,LSWST*ICFFR#,LANDESBANK BADEN-WUERTTEMBERG*ICF BANK AG WERTPAPIERHANDELSBANK#,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,45,,BOCCP,XSTU,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.155,59001,224.0.162.155,59001,224.0.160.154,59000,224.0.162.154,59000,SISDB#HRTZI#MSTDU#TRCAM#JUMAM#SOGFR#CITDB#BALFR#XTXLO#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#FINOVESTA GMBH#Tower Research Capital Europe B.V.#Jump Trading Europe B.V.#SOCIETE GENERALE S.A. FRANKFURT#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#HRTEU Limited,Y,300000,N,58,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,GFT TECHNOLOGIES SE,DE0005800601,52884,2504977,580060,GFT,XETR,Y,Continuous,GER0,DEUTSCHLAND,PASOS#WARHH#,Pareto Securities AS#M.M. WARBURG & CO (AG & CO.) KGAA#,,2.5,1600,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,SISDB#BALFR#XTXLO,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#XTX Markets Limited,N,200000,N,56,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DEUTSCHE BOERSE NA O.N.,DE0005810055,52885,2504978,581005,DB1,XETR,Y,Continuous,DAX1,DAX,,,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0002,1,0.0005,2,0.001,5,0.002,10,0.005,20,0.01,50,0.02,100,0.05,200,0.1,500,0.2,1000,0.5,2000,1,5000,2,10000,5,20000,10,50000,20,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.3,59001,224.0.162.3,59001,224.0.160.2,59000,224.0.162.2,59000,10,120000,224.0.161.17,59000,224.0.163.17,59000,10,500,7500,224.0.160.137,59001,224.0.162.137,59001,224.0.160.136,59000,224.0.162.136,59000,SISDB#HRTZI#MSTDU#TRCAM#JUMAM#KERDU#SOGFR#CITDB#BALFR#XTXLO#BNAPA#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#FINOVESTA GMBH#Tower Research Capital Europe B.V.#Jump Trading Europe B.V.#KERDOS INVESTMENT-AG TGV#SOCIETE GENERALE S.A. FRANKFURT#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#BNP PARIBAS ARBITRAGE SNC#HRTEU Limited,Y,650000,N,53,Y,ESMA_LB5,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,ECOTEL COMMUNICATION AG,DE0005854343,52886,2504979,585434,E4C,XETR,Y,Continuous,GER0,DEUTSCHLAND,LSRDU#,LANG & SCHWARZ BROKER GMBH#,0.4,,1500,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,15000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,MS INDUSTRIE AG,DE0005855183,52887,2504980,585518,MSAG,XETR,Y,Continuous,GER0,DEUTSCHLAND,HAUZI#SEYFR#,HAUCK & AUFHAEUSER PRIVATBANKIERS AG#ODDO SEYDLER BANK AG#,,10,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,INVISION AG,DE0005859698,52888,2504981,585969,IVX,XETR,Y,Continuous,GER0,DEUTSCHLAND,LSRDU#,LANG & SCHWARZ BROKER GMBH#,,5,500,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,INTICA SYSTEMS AG,DE0005874846,52889,2504982,587484,IS7,XETR,Y,Continuous,GER0,DEUTSCHLAND,ETRBL#BKMFR#,flatex Bank AG#BankM AG#,0.4,,1400,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,15000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,DMG MORI AG O.N.,DE0005878003,52891,2504984,587800,GIL,XETR,Y,Continuous,SDX1,SDAX,CBKFR#,COMMERZBANK AG#,,2.5,500,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XDUS,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#BALFR#XTXLO#CITDB#JUMAM,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#XTX Markets Limited#Citadel Securities GCS (Ireland) Limited#Jump Trading Europe B.V.,Y,200000,N,55,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,GRAMMER AG O.N.,DE0005895403,52892,2504985,589540,GMM,XETR,Y,Continuous,GER0,DEUTSCHLAND,LAMDU#,BANKHAUS LAMPE KG#,,4,500,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XMUN,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,HREDB#SISDB#XTXLO#BALFR#HRTZI,HRTEU Limited#SUSQUEHANNA INTERNATIONAL SECURITIES#XTX Markets Limited#BAADER BANK AG#HUDSON RIVER TRADING EUROPE LTD.,Y,200000,N,56,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,BILFINGER SE O.N.,DE0005909006,52893,2504986,590900,GBF,XETR,Y,Continuous,SDX1,SDAX,,,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#HRTZI#MSTDU#SOGFR#CITDB#BALFR#XTXLO#CENWI#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#FINOVESTA GMBH#SOCIETE GENERALE S.A. FRANKFURT#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#RAIFFEISEN CENTROBANK AG#HRTEU Limited,Y,300000,N,55,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,YOC AG O.N.,DE0005932735,52894,2504987,593273,YOC,XETR,Y,Continuous,GER0,DEUTSCHLAND,ICFFR#,ICF BANK AG WERTPAPIERHANDELSBANK#,0.4,,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2009-04-30,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,OHB SE   O.N.,DE0005936124,52901,2504994,593612,OHB,XETR,Y,Continuous,GER0,DEUTSCHLAND,DGEFR*ICFFR#TUBDU#,DZ BANK AG DT. ZENTRAL-GENOSSENSCHAFTSB.*ICF BANK AG WERTPAPIERHANDELSBANK#HSBC TRINKAUS & BURKHARDT AG#,,4,400,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,SISDB#BALFR#XTXLO,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#XTX Markets Limited,Y,200000,N,56,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,MAN SE ST O.N.,DE0005937007,52902,2504995,593700,MAN,XETR,Y,Continuous,GER0,DEUTSCHLAND,BALFR#,BAADER BANK AG#,,2.5,500,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,46,,BOCCP,XMUN,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,HREDB#HRTZI#XTXLO#SOGFR#CITDB,HRTEU Limited#HUDSON RIVER TRADING EUROPE LTD.#XTX Markets Limited#SOCIETE GENERALE S.A. FRANKFURT#Citadel Securities GCS (Ireland) Limited,Y,400000,N,56,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,1997-11-28,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,MAN SE VZO O.N.,DE0005937031,52903,2504996,593703,MAN3,XETR,Y,Continuous,GER0,DEUTSCHLAND,,,,5,10,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,46,,BOCCP,XMUN,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,1997-11-28,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,RINGMETALL AG O.N.,DE0006001902,52904,2504997,600190,HP3,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#,ODDO SEYDLER BANK AG#,,10,2000,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,46,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,60000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2018-07-31,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HAMBORNER REIT AG O.N.,DE0006013006,52905,2504998,601300,HAB,XETR,Y,Continuous,SDX1,SDAX,SEYFR#TUBDU#,ODDO SEYDLER BANK AG#HSBC TRINKAUS & BURKHARDT AG#,,2.5,2000,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,10000000000,,,4,Shares,45,DE4,BOCCP,XDUS,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.151,59001,224.0.162.151,59001,224.0.160.150,59000,224.0.162.150,59000,SISDB#BALFR#XTXLO#CITDB#JUMAM,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#XTX Markets Limited#Citadel Securities GCS (Ireland) Limited#Jump Trading Europe B.V.,Y,30000,N,55,Y,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2009-06-08,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HAWESKO HOLDING AG    SVG,DE0006042708,52906,2504999,604270,HAW,XETR,Y,Continuous,GER0,DEUTSCHLAND,SEYFR#,ODDO SEYDLER BANK AG#,,4,500,CS,0.0002,0.1,0.0005,0.2,0.001,0.5,0.002,1,0.005,2,0.01,5,0.02,10,0.05,20,0.1,50,0.2,100,0.5,200,1,500,2,1000,5,2000,10,5000,20,10000,50,20000,100,50000,200,10000000000,,,4,Shares,45,,BOCCP,XHAM,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,30000,N,56,Y,ESMA_LB2,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,MATERNUS-KLI.AG O.N.,DE0006044001,52907,2505000,604400,MAK,XETR,Y,Continuous,GER0,DEUTSCHLAND,DGEFR*ICFFR#,DZ BANK AG DT. ZENTRAL-GENOSSENSCHAFTSB.*ICF BANK AG WERTPAPIERHANDELSBANK#,,10,2000,CS,0.0005,0.1,0.001,0.2,0.002,0.5,0.005,1,0.01,2,0.02,5,0.05,10,0.1,20,0.2,50,0.5,100,1,200,2,500,5,1000,10,2000,20,5000,50,10000,100,20000,200,50000,500,10000000000,,,4,Shares,46,,BOCCP,XDUS,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,BALFR,BAADER BANK AG,N,15000,N,56,Y,ESMA_LB1,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,BIOFRONTERA AG NA O.N.,DE0006046113,52908,2505001,604611,B8F,XETR,Y,Continuous,GER0,DEUTSCHLAND,LSRDU#,LANG & SCHWARZ BROKER GMBH#,0.32,,2000,CS,0.0001,0.1,0.0002,0.2,0.0005,0.5,0.001,1,0.002,2,0.005,5,0.01,10,0.02,20,0.05,50,0.1,100,0.2,200,0.5,500,1,1000,2,2000,5,5000,10,10000,20,20000,50,50000,100,10000000000,,,4,Shares,45,,BOCCP,XDUS,XETA,2,EUR,1,1,,10000,0.01,224.0.160.7,59001,224.0.162.7,59001,224.0.160.6,59000,224.0.162.6,59000,10,120000,224.0.161.19,59000,224.0.163.19,59000,10,500,7500,224.0.160.153,59001,224.0.162.153,59001,224.0.160.152,59000,224.0.162.152,59000,SISDB#BALFR#CITDB,SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG#Citadel Securities GCS (Ireland) Limited,Y,200000,N,56,Y,ESMA_LB3,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2014-06-03,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HEIDELBERGCEMENT AG O.N.,DE0006047004,52909,2505002,604700,HEI,XETR,Y,Continuous,DAX1,DAX,,,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0002,1,0.0005,2,0.001,5,0.002,10,0.005,20,0.01,50,0.02,100,0.05,200,0.1,500,0.2,1000,0.5,2000,1,5000,2,10000,5,20000,10,50000,20,10000000000,,,4,Shares,45,,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.3,59001,224.0.162.3,59001,224.0.160.2,59000,224.0.162.2,59000,10,120000,224.0.161.17,59000,224.0.163.17,59000,10,500,7500,224.0.160.135,59001,224.0.162.135,59001,224.0.160.134,59000,224.0.162.134,59000,SISDB#HRTZI#MSTDU#TRCAM#JUMAM#KERDU#SOGFR#CITDB#BALFR#XTXLO#BNAPA#CENWI#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#FINOVESTA GMBH#Tower Research Capital Europe B.V.#Jump Trading Europe B.V.#KERDOS INVESTMENT-AG TGV#SOCIETE GENERALE S.A. FRANKFURT#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#BNP PARIBAS ARBITRAGE SNC#RAIFFEISEN CENTROBANK AG#HRTEU Limited,Y,650000,N,52,Y,ESMA_LB5,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
Active,Active,HENKEL AG+CO.KGAA ST O.N.,DE0006048408,52910,2505003,604840,HEN,XETR,Y,Continuous,DAX1,DAX,,,,5,1,CS,0.0001,0.1,0.0001,0.2,0.0002,0.5,0.0005,1,0.001,2,0.002,5,0.005,10,0.01,20,0.02,50,0.05,100,0.1,200,0.2,500,0.5,1000,1,2000,2,5000,5,10000,10,20000,20,50000,50,10000000000,,,4,Shares,45,,BOCCP,XDUS,XETA,2,EUR,1,1,,10000,0.01,224.0.160.3,59001,224.0.162.3,59001,224.0.160.2,59000,224.0.162.2,59000,10,120000,224.0.161.17,59000,224.0.163.17,59000,10,500,7500,224.0.160.133,59001,224.0.162.133,59001,224.0.160.132,59000,224.0.162.132,59000,SISDB#HRTZI#MSTDU#JUMAM#SOGFR#CITDB#BALFR#XTXLO#HREDB,SUSQUEHANNA INTERNATIONAL SECURITIES#HUDSON RIVER TRADING EUROPE LTD.#FINOVESTA GMBH#Jump Trading Europe B.V.#SOCIETE GENERALE S.A. FRANKFURT#Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#XTX Markets Limited#HRTEU Limited,Y,400000,N,51,Y,ESMA_LB4,,,,,,,,,,,,,,,N,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED
